Sun Jan  8 12:27:56 2023    profile_job_2

         96311 function calls (95118 primitive calls) in 57.105 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 {method 'rfind' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {built-in method time.time}
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/asyncio/transports.py:166(DatagramTransport)
        1    0.000    0.000    0.000    0.000 <string>:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/typing.py:1610(NamedTupleMeta)
        2    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
        4    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_iscased}
        1    0.000    0.000    0.000    0.000 job_center.py:39(__init__)
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/inspect.py:892(BlockFinder)
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/tokenize.py:157(TokenError)
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/typing.py:290(_Immutable)
        1    0.000    0.000    0.000    0.000 {built-in method from_iterable}
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/asyncio/protocols.py:166(DatagramProtocol)
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/threading.py:456(BoundedSemaphore)
        2    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/asyncio/tasks.py:618(__sleep0)
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/queue.py:22(Full)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:771(is_package)
        1    0.000    0.000    0.000    0.000 {built-in method atexit.register}
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/inspect.py:2408(_void)
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/inspect.py:890(EndOfBlock)
        1    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/subprocess.py:96(SubprocessError)
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/socket.py:210(_GiveupOnSendfile)
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/asyncio/queues.py:11(QueueEmpty)
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/concurrent/futures/_base.py:44(Error)
        2    0.000    0.000    0.000    0.000 {method 'detach' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 {built-in method posix.WIFSIGNALED}
        1    0.000    0.000    0.000    0.000 {built-in method _thread._set_sentinel}
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/typing.py:1003(_ProtocolMeta)
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/asyncio/events.py:621(_Local)
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/asyncio/exceptions.py:9(CancelledError)
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/asyncio/unix_events.py:777(_UnixSubprocessTransport)
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/asyncio/events.py:670(_RunningLoop)
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/asyncio/base_subprocess.py:281(ReadSubprocessPipeProto)
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/inspect.py:2412(_empty)
        1    0.000    0.000    0.000    0.000 {built-in method math.sqrt}
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/threading.py:1095(daemon)
        3    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/asyncio/queues.py:16(QueueFull)
        2    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.deque' objects}
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/concurrent/futures/_base.py:640(BrokenExecutor)
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/subprocess.py:904(__enter__)
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/contextlib.py:479(__enter__)
        1    0.000    0.000    0.000    0.000 {built-in method posix.WIFEXITED}
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/typing.py:1757(TypedDict)
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/asyncio/exceptions.py:13(TimeoutError)
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/asyncio/exceptions.py:17(InvalidStateError)
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/asyncio/transports.py:142(Transport)
        1    0.000    0.000    0.000    0.000 {built-in method posix.WEXITSTATUS}
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/concurrent/futures/_base.py:48(CancelledError)
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/typing.py:933(_TypingEmpty)
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/typing.py:1746(<dictcomp>)
        1    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/asyncio/events.py:197(__aenter__)
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/asyncio/exceptions.py:21(SendfileNotAvailableError)
        1    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/concurrent/futures/_base.py:52(TimeoutError)
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/concurrent/futures/_base.py:56(InvalidStateError)
        1    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/tokenize.py:159(StopTokenizing)
        1    0.000    0.000    0.000    0.000 {built-in method sys.audit}
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/typing.py:940(_TypingEllipsis)
        1    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/typing.py:836(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/vishal/.pyenv/versions/3.8.1/lib/python3.8/concurrent/__init__.py:1(<module>)


